card_id,benefit_seq,category,benefit_type,rate,is_selectable,icon_type,dt_class,summary,detail
2835,10,기타,할인,20%,N,,,"할인
[Monthly Plan 서비스] 정기결제(공과금/디지털구독·멤버십/피트니스) 최대 20% 할인","[Monthly Plan 서비스] 정기결제(공과금/디지털구독·멤버십/피트니스) 최대 20% 할인
- 공과금 10% / 디지털구독·멤버십 20% / 피트니스 5% 할인
영역 할인율 대상 가맹점
공과금 10% 아파트관리비, 도시가스, 전기요금, 통신요금(SKT/KT/LGU+)
디지털구독 20% 넷플릭스, 유튜브 프리미엄, 티빙, 디즈니플러스, 밀리의서재
멤버십 네이버플러스 멤버십, 쿠팡 와우 멤버십
피트니스 5% 스포츠센터/레포츠클럽, 테니스장, 수영장, 실내/외 골프장 업종
- 할인받기 전 이용금액 기준 공과금 1회 5만원, 디지털구독·멤버십 1회 1만원, 피트니스 1회 10만원까지 할인됩니다. 
- 공과금 영역은 자동납부 시에만 할인됩니다. 
- 공과금 중 통신 요금은 월 1회, 피트니스 영역은 일 1회 할인되며, 그 외 대상 가맹점 및 디지털구독, 멤버십 영역은 일/월 횟수 제한없이 할인됩니다. 
- 통신 요금 자동 납부가 2건 이상 등록 되어 있는 경우 첫번째 결제 되는 자동납부 거래가 할인됩니다. 
- 통신요금은 순수 통신요금 자동납부 시에만 할인되며, 약정금액 대납, 지점을 통한 월납, 알뜰폰, 선불폰, 결합상품(TV, 인터넷, 유선전화 등) 이용 시에는 할인되지 않습니다. 
- 자동납부 거래가 주말/공휴일 등의 사유로 자동납부 청구월의 다음달 초 승인되는 경우, 청구월이 아닌 자동납부 거래 승인월 기준으로 할인됩니다. 
- 디지털구독, 멤버십 영역은 공식 홈페이지를 통한 정기결제(자동납부) 시에만 할인되며, 1회성 일반구매 결제, 구글 플레이/애플 앱스토어 등 앱마켓을 통한 인앱결제, 통신요금 포함 결제는 할인되지 않습니다. 
- 유튜브 프리미엄의 경우 PC 정기결제 이용금액만 할인됩니다. 모바일 이용금액은 인앱결제로 전환되어 할인되지 않습니다"
2835,11,문화,할인,,N,,,"영화
[Monthly Plan 서비스] 영화 예매 5천원 결제일 할인","[Monthly Plan 서비스] 영화 예매 5천원 결제일 할인
- CGV, 롯데시네마 영화 예매 5천원 할인(월1회) 
- 할인 받기 전 이용 금액 기준 1회 1만 2천원 이상인 경우 할인됩니다. 
- CGV, 롯데시네마 공식 홈페이지/앱 및 오프라인 매장 이용 시에만 할인됩니다. 
- 영화 예매 시에만 할인되며 영화 예매권, 상품권, 매점, 통신사 홈페이지/앱을 통한 예매, 홈페이지/앱 내 식음료 및 기타 서비스 이용 시에는 할인되지 않습니다. 
- Monthly 리워드 최대 5천원 캐시백 
  * 전월 150만원 이상 이용 시 3천원 캐시백 
  * 전월 180만원 이상 이용 시 5천원 캐시백 
- 신한카드 Discount Plan+ 카드의 전월(1일~말일) 이용금액(일시불+할부)을 기준으로 다다음달 20일에 캐시백이 제공되며, 지급일이 주말 또는 공휴일인 경우 다음 영업일에 제공됩니다. 
  * 예시 : 5월(1일~말일) 총 200만원 이용 시, 7월 20일 5천원 캐시백 제공 
- 본인카드 회원에 한해 제공되며, 가족카드 이용금액은 본인카드 이용금액에 합산됩니다. 
- 전월 180만원 이상 이용 시 5천원 캐시백만 제공됩니다. (3천원 캐시백과 중복 제공되지 않습니다.)"
2835,12,기타,할인,,N,,,"캐시백
[Annual Plan 서비스] 장보기 3만원 캐시백 (연 1회)","[Annual Plan 서비스] 장보기 3만원 캐시백 (연 1회)
- 마트 3만원 이상 결제 시 3만원 캐시백
영역 대상 가맹점
마트 이마트, 트레이더스 홀세일 클럽, 롯데마트
- 연회비 청구 주기*를 기준으로 연 1회 제공되며, 주기 내 서비스 대상 거래가 없을 경우 다음 해로 이월 되어 제공 되지 않습니다. 
- 발급 초년도의 경우 연회비 납부 시 이용 실적에 관계 없이 제공 되며, 발급 2차년도부터는 연회비 납부 및 전년도(전 주기) 이용금액(일시불+할부) 1,000만원 이상 시 제공됩니다. 전년도 이용금액 제외 대상은 전월 이용금액 제외 대상과 동일합니다.
- 서비스 대상 거래가 발생한 월의 다다음달 20일에 캐시백이 제공되며, 지급일이 주말 또는 공휴일인 경우 다음 영업일에 제공됩니다. 
- 본인카드 회원에 한해 제공되며, 전년도 이용금액 산정 시 가족카드 이용금액은 본인카드 이용금액에 합산됩니다. 
- 결제일변경시연회비청구주기가변경될수있습니다. 
- 연회비를 선납하여도 캐시백은 선 제공되지 않습니다. 
- 오프라인 매장 이용 시에만 캐시백 제공되며, 대상가맹점 외 창고형 할인매장, 기업형 슈퍼마켓, 주차비, 문화센터, 마트 내 입점된 임대 매장 이용 시에는 캐시백 제공되지 않습니다. 
- Daily Plan 및 Plan Day 서비스의 마트 영역 할인과 서비스 중복 제공이 가능합니다. 
- 발급 초년도에 장보기 캐시백 제공 후 신한카드 Discount Plan+ 카드를 해지하는 경우, 캐시백 금액은 연회비 반환 금액에서 제외됩니다. 
- 캐시백 제공 시점 이전에 카드를 해지 또는 이용 정지 하여 유효한 카드를 보유하지 않은 경우에는 캐시백이 제공되지 않습니다.
  [참고]  연회비 청구 주기 : 연회비 결제월의 1일부터 익년도 연회비 결제월의 전월 말일까지(단, 초년도 발급의 경우 발급일~익년도 연회비 결제월의 전월 말일까지) 
  * (예시) 연회비 결제일이 25년 4월 14일인 경우 연회비 청구 주기 
  - 발급 1차년도 : 발급일 ~ 26.03.31 
  - 발급 2차년도 : 26.04.01 ~ 27.03.31
- Annual Plan – 장보기 캐시백 서비스 제외 대상을 포함한 유의사항 및 전년도 이용금액 관련 상세 기준은 ‘신한카드 Discount Plan+' 상품안내장을 확인해 주시기 바랍니다."
2835,13,기타,할인,30%,N,,,"할인
[Annual Plan 서비스] 스피트메이트 정비 현장 할인·테마파크 할인","[Annual Plan 서비스] 스피트메이트 정비 현장 할인·테마파크 할인
영역 서비스
엔진오일 교환 국산차 엔진오일 교환 3만원 할인
수입차 엔진오일 교환 30% 할인
차량정비 국산차 에어컨필터 교환 1만원 할인
국산차 에어컨가스 완충 1만원 할인
국산차 부동액 교환 1만원 할인
- 전월(1일~말일) 일시불 · 할부 이용금액 30만원 이상일 경우, 통합 월 1회, 연 3회 할인됩니다. 
- 스피드메이트 오프라인 매장에서 현장 할인으로 제공되며, 이용 전 스피드메이트 직원에게 카드를 제시하여 서비스 이용 가능 여부를 확인 후 이용하실 수 있습니다. 
- 스피드메이트에서발행하는쿠폰등기타혜택및할인과중복적용되지 않습니다.
- 엔진오일은 ZIC 계열, 캐스트롤, 쉘 품목에 한해 제공됩니다. 
- 에어컨필터/부동액은 SK기준품에 한해 제공됩니다. 
- 에어컨가스는 친환경냉매차량은 서비스 제외됩니다. 
- 1.3톤 초과차량은 서비스 제외됩니다. 
- 서비스 관련 상세 문의사항은 스피드메이트 고객센터(1600-1600)로 문의해 주시기 바랍니다. 

테마파크 할인
- 에버랜드, 롯데월드 자유이용권 50% 할인 
- 캐리비안베이 입장권 30% 할인 
- 전월(1일~말일) 일시불 · 할부 이용금액 30만원 이상 시, 테마파크별 일 1회, 연 3회 할인됩니다. 
- 본인 자유이용권 및 입장권에 한하여 할인됩니다. 
- 본인/가족카드 복수 소지 시, 놀이공원 할인 서비스 제공 실적 및 횟수는 본인/가족카드 별도로 운영됩니다."
2835,14,기타,할인,,N,,,"유의사항
꼭 확인하세요!","월 통합 혜택 한도
Time Plan 서비스
구분 40만원 이상 80만원 미만 80만원 이상 120만원 미만 120만원 이상 180만원 미만 180만원 이상
Time Plan 5천원 1만원 1만 5천원 2만원
- Time Plan 서비스 제외 대상을 포함한 유의사항 및 전월 이용 금액 관련 상세 기준은 ‘신한카드 Discount Plan+' 상품안내장을 확인해 주시기 바랍니다.
Daily Plan 서비스
구분 40만원 이상 80만원 미만 80만원 이상 120만원 미만 120만원 이상 180만원 미만 180만원 이상
Time Plan 1만 5천원 2만 5천원 3만 5천원 5만원
- Daily Plan 서비스 제외 대상을 포함한 유의사항 및 전월 이용 금액 관련 상세 기준은 ‘신한카드 Discount Plan+' 상품안내장을 확인해 주시기 바랍니다.
Monthly Plan 서비스
구분 40만원 이상 80만원 미만 80만원 이상 120만원 미만 120만원 이상 180만원 미만 180만원 이상
정기결제 5천원 1만원 1만 5천원 2만원
영화예매 5천원
Monthly 리워드 - - 3천원 (150만원 이상 시) 5천원
- Monthly Plan 서비스 제외 대상을 포함한 유의사항 및 전월 이용 금액 관련 상세 기준은 ‘신한카드 Discount Plan+' 상품안내장을 확인해 주시기 바랍니다.

신한카드 Discount Plan+ 할인, 캐시백 서비스 적용 기준
- 서비스 대상 가맹점이 온라인 가맹점일 경우 공식 홈페이지/앱에서 직접 결제하는 경우에만 서비스가 제공됩니다.
- 키오스크, 간편결제(pay)로 결제 시 가맹점명이 해당 업체가 아닌 PG업체명, 간편결제명(네이버페이, 카카오페이 등)인 경우는 할인되지 않습니다. 
- 가맹점 업종은 신한카드 가맹점 업종 기준을 따릅니다. 신한카드 홈페이지 ‘가맹점 찾기’ 메뉴에서 가맹점 업종 조회 가능합니다. 
- 할인서비스가적용된거래가해당월에취소된경우할인서비스횟수및한도가 복원됩니다. 
- 할인 서비스는 서비스 영역별 이용하신 거래 순서대로 결제일 할인이 적용됩니다. 단, 해외 결제의 경우 신한카드에 접수되는 매입 순서대로 결제일 할인이 적용됩니다. 
- 할인/캐시백 적용 제외 대상 : 단기카드대출(현금서비스), 장기카드대출(카드론),  연회비, 각종 수수료/이자(할부수수료, 연체이자 등), 기프트카드/선불카드 구매 · 충전금액, 포인트 사용거래 중 포인트금액, 무이자할부(슬림할부 등 부분 무이자 포함) 이용거래, 상품권/선불전자지급수단 구매·충전금액 , 포인트/캐시/사이버머니/예치금 등 전자지급(결제)수단 구매 · 충전금액, ‘신한카드 Discount Plan+’로 신한카드 할인서비스(이벤트 포함)를 적용받은 모든 거래(해당 거래금액 전체), 거래 취소금액

전월 이용금액 기준 
- 전월 이용금액은 ‘신한카드 Discount Plan+’의 전월(1일~말일) 거래 시점 이용금액(일시불+할부)을 기준으로 반영됩니다. 
- 해외 이용금액은 매입일자를 기준으로 반영됩니다. 
- 교통카드 이용금액은 전전월 이용금액이 전월 이용금액에 반영됩니다. (단, 모바일 후불 교통카드 이용금액은 전월 이용금액이 반영됩니다.) 
- 테마파크 할인 서비스는 교통카드 이용금액이 전월 이용금액 기준으로 반영됩니다
- 본인 카드와 가족 카드의 전월 이용 금액, 월 별 할인 한도 및 이용 횟수는 통합 적용 됩니다. 단, Monthly 리워드 캐시백 서비스와 장보기 캐시백 서비스의 경우 전월/전년도 이용금액 산정 시 가족카드 이용금액이 본인카드 이용금액에 합산되며, 본인카드 회원에 한해 서비스가 제공됩니다. 테마파크 할인 서비스는 전월 이용금액 및 이용 횟수가 각 카드별로 적용됩니다. 
- 거래 후 취소 금액은 국내 거래의 경우 최초 승인된 달의 이용 금액에서, 해외 거래의 경우 취소 전표가 매입된 달의 이용금액에서 차감됩니다. 
  * 예시 : 1월20일 국내 이용금액을 2월10일 취소하는 경우 1월 이용금액에서 차감
- ‘신한카드 Discount Plan+’ 최초 신규 발급 회원*은 카드 사용 등록한 월의 다음달(등록월+1개월)까지는 40만원 이상 80만원 미만 구간의 서비스가 적용됩니다. 단, 해당 기간에 80만원 이상 이용할 경우 그 구간에 맞는 서비스가 다음달에 적용됩니다. Monthly Plan 서비스의 영화 예매 할인, Annual Plan 서비스의 스피드 메이트 정비 할인, 테마파크 할인은 카드 사용 등록한 월의 다음달(등록월+1개월)까지는 전월 이용금액에 관계없이 서비스가 제공됩니다.
  * ‘신한카드 Discount Plan+’ 유효기간 만기 또는 해지 후 재발급 시에는 최초 신규 발급 회원에서 제외됩니다. 
- 전월(전년도) 이용금액 제외 대상 : 단기카드대출(현금서비스), 장기카드대출(카드론), 연회비, 각종 수수료/이자(할부수수료, 연체이자 등), 기프트카드/선불카드 구매 · 충전금액, 지방세, 국세, 지방세외수입, 환경개선부담금, 4대보험(국민연금, 고용보험, 건강보험, 산재보험), 유치원/초중고 납입금(스쿨뱅킹), 대학(원)등록금, 아파트관리비, 도시가스, 전기요금, TV수신료, 수도요금, 상품권/선불전자지급수단 구매 · 충전금액, 포인트/캐시/사이버머니/예치금 등 전자지급(결제)수단 구매 · 충전금액, 거래 취소금액, 철도업종이용금액"
2376,1,기타,할인,0.7%,N,,,국내 외 가맹점,0.7%·1%할인
2376,2,쇼핑,할인,50%,N,,,온라인쇼핑몰 멤버십,50%할인
2376,3,문화,할인,,N,,,영화,"3,000원할인"
2376,4,기타,기타,,N,,,전월실적,없음
2376,5,기타,할인,0.7%,N,,,"모든가맹점
국내외 가맹점 0.7% 할인","국내외 가맹점 0.7% 결제일 할인
- 전월 이용금액에 관계없이, 할인한도 없이 국내외 가맹점에서 건별 10만원 미만 결제시 0.7% 할인
- 해외는 해외겸용카드에 한해 제공
- 해외 이용 시 별도의 수수료 부과
- 자세한 내용은 '유의사항'에서 확인"
2376,6,기타,할인,1%,N,,,"모든가맹점
국내외 가맹점 1% 할인","국내외 가맹점 1% 결제일 할인
- 전월 이용금액 관계없이, 할인한도 없이 국내외 가맹점에서 건별 10만원 이상 결제시 1% 할인
- 해외는 해외겸용카드에 한해 제공
- 해외 이용 시 별도의 수수료 부과
- 자세한 내용은 '유의사항'에서 확인"
2376,7,쇼핑,할인,50%,N,,,"온라인쇼핑
온라인쇼핑몰 멤버십 50% 할인
전월 이용금액 30만원 이상 시 제공","온라인쇼핑몰 멤버십 정기결제 시 50% 결제일할인
-업종: 온라인쇼핑몰 멤버십
- 할인 대상: 쿠팡 로켓와우 멤버십, 마켓컬리 컬리패스, 네이버플러스 멤버십
- 통합 월 할인한도: 5,000원
- 전월 이용금액 30만원 이상 시 제공
- 발급월+1개월까지는 전월 이용금액 30만원 미만 시에도 제공"
2376,8,문화,할인,,N,,,"영화
영화 3,000원 할인
전월 이용금액 30만원 이상 시 제공","영화 티켓 건별 10,000원 이상 결제 시 3,000원 결제일할인
- 업종: 영화
- 할인 대상: CGV, 롯데시네마, 메가박스
- 통합 월 1회 제공
- 전월 이용금액 30만원 이상 시 제공
- 발급월 +1개월까지는 전월 이용금액 30만원 미만 시에도 제공
- 오프라인 결제 및 공식 홈페이지·앱을 통한 결제건에 한함"
